driver,driver_label,age_ka,source,value,phase_unwrapped_rad,phase_rad,phase_deg,phase_extrapolated
pre,Precession index,99.7,data/raw/pre_800_inter100.txt,0.002715,29.759450409459678,4.626709180741333,265.0909090909092,False
pre,Precession index,99.8,data/raw/pre_800_inter100.txt,0.001597,29.788010342674127,4.655269113955782,266.72727272727263,False
pre,Precession index,99.9,data/raw/pre_800_inter100.txt,0.000475,29.816570275888584,4.683829047170239,268.36363636363643,False
pre,Precession index,100.0,data/raw/pre_800_inter100.txt,-0.00065,29.845130209103036,4.7123889803846915,270.0000000000001,False
pre,Precession index,100.1,data/raw/pre_800_inter100.txt,-0.001776,29.873690142317486,4.740948913599141,271.63636363636357,False
pre,Precession index,100.2,data/raw/pre_800_inter100.txt,-0.002904,29.902250075531942,4.769508846813597,273.27272727272737,False
pre,Precession index,100.3,data/raw/pre_800_inter100.txt,-0.004033,29.93081000874639,4.798068780028046,274.9090909090908,False
pre,Precession index,100.4,data/raw/pre_800_inter100.txt,-0.005162,29.959369941960848,4.826628713242503,276.5454545454547,False
pre,Precession index,100.5,data/raw/pre_800_inter100.txt,-0.00629,29.987929875175297,4.855188646456952,278.18181818181813,False
pre,Precession index,100.6,data/raw/pre_800_inter100.txt,-0.007416,30.01648980838975,4.883748579671405,279.81818181818176,False
pre,Precession index,100.7,data/raw/pre_800_inter100.txt,-0.00854,30.045049741604203,4.912308512885858,281.45454545454544,False
pre,Precession index,100.8,data/raw/pre_800_inter100.txt,-0.009661,30.073609674818655,4.9408684461003105,283.09090909090907,False
pre,Precession index,100.9,data/raw/pre_800_inter100.txt,-0.010778,30.102169608033112,4.969428379314767,284.7272727272729,False
pre,Precession index,101.0,data/raw/pre_800_inter100.txt,-0.01189,30.13072954124756,4.997988312529216,286.3636363636364,False
pre,Precession index,101.1,data/raw/pre_800_inter100.txt,-0.012997,30.159289474462014,5.026548245743669,288.0,False
pre,Precession index,101.2,data/raw/pre_800_inter100.txt,-0.014096,30.187849407676467,5.055108178958122,289.6363636363636,False
pre,Precession index,101.3,data/raw/pre_800_inter100.txt,-0.015187,30.21640934089092,5.083668112172575,291.2727272727273,False
pre,Precession index,101.4,data/raw/pre_800_inter100.txt,-0.016269,30.244969274105372,5.1122280453870275,292.90909090909093,False
pre,Precession index,101.5,data/raw/pre_800_inter100.txt,-0.017341,30.273529207319825,5.14078797860148,294.54545454545456,False
pre,Precession index,101.6,data/raw/pre_800_inter100.txt,-0.018402,30.302089140534274,5.16934791181593,296.181818181818,False
pre,Precession index,101.7,data/raw/pre_800_inter100.txt,-0.01945,30.33064907374873,5.197907845030386,297.81818181818187,False
pre,Precession index,101.8,data/raw/pre_800_inter100.txt,-0.020485,30.35920900696318,5.226467778244835,299.4545454545453,False
pre,Precession index,101.9,data/raw/pre_800_inter100.txt,-0.021506,30.387768940177637,5.255027711459292,301.0909090909092,False
pre,Precession index,102.0,data/raw/pre_800_inter100.txt,-0.022512,30.41632887339209,5.283587644673744,302.7272727272728,False
pre,Precession index,102.1,data/raw/pre_800_inter100.txt,-0.023503,30.44488880660654,5.312147577888194,304.36363636363626,False
pre,Precession index,102.2,data/raw/pre_800_inter100.txt,-0.024478,30.473448739820995,5.34070751110265,306.0000000000001,False
pre,Precession index,102.3,data/raw/pre_800_inter100.txt,-0.025434,30.502008673035444,5.369267444317099,307.63636363636357,False
pre,Precession index,102.4,data/raw/pre_800_inter100.txt,-0.026372,30.5305686062499,5.397827377531556,309.27272727272737,False
pre,Precession index,102.5,data/raw/pre_800_inter100.txt,-0.02729,30.55912853946435,5.426387310746005,310.9090909090908,False
pre,Precession index,102.6,data/raw/pre_800_inter100.txt,-0.028188,30.587688472678803,5.454947243960458,312.5454545454545,False
pre,Precession index,102.7,data/raw/pre_800_inter100.txt,-0.029064,30.61624840589326,5.483507177174914,314.1818181818183,False
pre,Precession index,102.8,data/raw/pre_800_inter100.txt,-0.029917,30.64480833910771,5.5120671103893635,315.81818181818176,False
pre,Precession index,102.9,data/raw/pre_800_inter100.txt,-0.030748,30.673368272322165,5.54062704360382,317.4545454545456,False
pre,Precession index,103.0,data/raw/pre_800_inter100.txt,-0.031554,30.701928205536614,5.569186976818269,319.09090909090907,False
pre,Precession index,103.1,data/raw/pre_800_inter100.txt,-0.032334,30.730488138751067,5.597746910032722,320.7272727272727,False
pre,Precession index,103.2,data/raw/pre_800_inter100.txt,-0.033088,30.75904807196552,5.626306843247175,322.3636363636364,False
pre,Precession index,103.3,data/raw/pre_800_inter100.txt,-0.033817,30.787608005179973,5.654866776461628,324.0,False
pre,Precession index,103.4,data/raw/pre_800_inter100.txt,-0.034519,30.816167938394425,5.68342670967608,325.6363636363636,False
pre,Precession index,103.5,data/raw/pre_800_inter100.txt,-0.035195,30.844727871608878,5.711986642890533,327.2727272727273,False
pre,Precession index,103.6,data/raw/pre_800_inter100.txt,-0.035845,30.873287804823327,5.7405465761049825,328.9090909090907,False
pre,Precession index,103.7,data/raw/pre_800_inter100.txt,-0.036467,30.901847738037784,5.769106509319439,330.54545454545456,False
pre,Precession index,103.8,data/raw/pre_800_inter100.txt,-0.03706,30.930407671252237,5.797666442533892,332.18181818181824,False
pre,Precession index,103.9,data/raw/pre_800_inter100.txt,-0.037626,30.95896760446669,5.826226375748345,333.81818181818187,False
pre,Precession index,104.0,data/raw/pre_800_inter100.txt,-0.038162,30.987527537681142,5.854786308962797,335.4545454545455,False
pre,Precession index,104.1,data/raw/pre_800_inter100.txt,-0.03867,31.01608747089559,5.883346242177247,337.09090909090895,False
pre,Precession index,104.2,data/raw/pre_800_inter100.txt,-0.039147,31.044647404110048,5.911906175391703,338.7272727272728,False
pre,Precession index,104.3,data/raw/pre_800_inter100.txt,-0.039593,31.073207337324497,5.940466108606152,340.36363636363626,False
pre,Precession index,104.4,data/raw/pre_800_inter100.txt,-0.040006,31.101767270538954,5.969026041820609,342.0000000000001,False
pre,Precession index,104.5,data/raw/pre_800_inter100.txt,-0.040386,31.130327203753403,5.997585975035058,343.63636363636357,False
pre,Precession index,104.6,data/raw/pre_800_inter100.txt,-0.040733,31.158887136967856,6.026145908249511,345.2727272727272,False
pre,Precession index,104.7,data/raw/pre_800_inter100.txt,-0.041046,31.187447070182312,6.054705841463967,346.90909090909105,False
pre,Precession index,104.8,data/raw/pre_800_inter100.txt,-0.041324,31.21600700339676,6.0832657746784164,348.5454545454545,False
pre,Precession index,104.9,data/raw/pre_800_inter100.txt,-0.041568,31.244566936611218,6.111825707892873,350.1818181818183,False
pre,Precession index,105.0,data/raw/pre_800_inter100.txt,-0.041776,31.273126869825667,6.140385641107322,351.81818181818176,False
pre,Precession index,105.1,data/raw/pre_800_inter100.txt,-0.041949,31.30168680304012,6.168945574321775,353.45454545454544,False
pre,Precession index,105.2,data/raw/pre_800_inter100.txt,-0.042087,31.330246736254573,6.197505507536228,355.09090909090907,False
pre,Precession index,105.3,data/raw/pre_800_inter100.txt,-0.04219,31.358806669469026,6.226065440750681,356.7272727272727,False
pre,Precession index,105.4,data/raw/pre_800_inter100.txt,-0.042257,31.387366602683482,6.254625373965137,358.36363636363654,False
pre,Precession index,105.5,data/raw/pre_800_inter100.txt,-0.042289,31.41592653589793,0.0,0.0,False
pre,Precession index,105.6,data/raw/pre_800_inter100.txt,-0.042284,31.44556420244123,0.029637666543298025,1.6981132075470604,False
pre,Precession index,105.7,data/raw/pre_800_inter100.txt,-0.042244,31.47520186898453,0.0592753330865996,3.396226415094324,False
pre,Precession index,105.8,data/raw/pre_800_inter100.txt,-0.042168,31.50483953552783,0.08891299962989763,5.094339622641384,False
pre,Precession index,105.9,data/raw/pre_800_inter100.txt,-0.042055,31.534477202071134,0.11855066617320276,6.792452830188852,False
pre,Precession index,106.0,data/raw/pre_800_inter100.txt,-0.041907,31.564114868614432,0.14818833271650078,8.490566037735912,False
pre,Precession index,106.1,data/raw/pre_800_inter100.txt,-0.04172,31.59375253515773,0.1778259992597988,10.188679245282973,False
pre,Precession index,106.2,data/raw/pre_800_inter100.txt,-0.041497,31.62339020170103,0.20746366580310038,11.886792452830237,False
pre,Precession index,106.3,data/raw/pre_800_inter100.txt,-0.041238,31.65302786824433,0.2371013323463984,13.584905660377297,False
pre,Precession index,106.4,data/raw/pre_800_inter100.txt,-0.040944,31.68266553478763,0.2667389988897,15.28301886792456,False
pre,Precession index,106.5,data/raw/pre_800_inter100.txt,-0.040614,31.71230320133093,0.296376665432998,16.98113207547162,False
pre,Precession index,106.6,data/raw/pre_800_inter100.txt,-0.040249,31.741940867874227,0.32601433197629603,18.67924528301868,False
pre,Precession index,106.7,data/raw/pre_800_inter100.txt,-0.039849,31.771578534417532,0.35565199851960116,20.37735849056615,False
pre,Precession index,106.8,data/raw/pre_800_inter100.txt,-0.039415,31.80121620096083,0.3852896650628992,22.07547169811321,False
pre,Precession index,106.9,data/raw/pre_800_inter100.txt,-0.038946,31.830853867504132,0.41492733160620077,23.773584905660474,False
pre,Precession index,107.0,data/raw/pre_800_inter100.txt,-0.038444,31.86049153404743,0.4445649981494988,25.471698113207534,False
pre,Precession index,107.1,data/raw/pre_800_inter100.txt,-0.03791,31.890129200590728,0.4742026646927968,27.169811320754594,False
pre,Precession index,107.2,data/raw/pre_800_inter100.txt,-0.037344,31.91976686713403,0.5038403312360984,28.86792452830186,False
pre,Precession index,107.3,data/raw/pre_800_inter100.txt,-0.036744,31.949404533677328,0.5334779977793964,30.56603773584892,False
pre,Precession index,107.4,data/raw/pre_800_inter100.txt,-0.036112,31.979042200220633,0.5631156643227015,32.26415094339639,False
pre,Precession index,107.5,data/raw/pre_800_inter100.txt,-0.035447,32.00867986676393,0.592753330865996,33.96226415094324,False
pre,Precession index,107.6,data/raw/pre_800_inter100.txt,-0.03475,32.03831753330723,0.6223909974092976,35.66037735849051,False
pre,Precession index,107.7,data/raw/pre_800_inter100.txt,-0.034022,32.06795519985053,0.6520286639525992,37.35849056603777,False
pre,Precession index,107.8,data/raw/pre_800_inter100.txt,-0.033263,32.09759286639383,0.6816663304959008,39.05660377358503,False
pre,Precession index,107.9,data/raw/pre_800_inter100.txt,-0.032474,32.12723053293713,0.7113039970392023,40.7547169811323,False
pre,Precession index,108.0,data/raw/pre_800_inter100.txt,-0.031654,32.15686819948043,0.7409416635824968,42.45283018867916,False
pre,Precession index,108.1,data/raw/pre_800_inter100.txt,-0.030804,32.18650586602373,0.7705793301257984,44.15094339622642,False
pre,Precession index,108.2,data/raw/pre_800_inter100.txt,-0.029925,32.21614353256703,0.8002169966691,45.84905660377368,False
pre,Precession index,108.3,data/raw/pre_800_inter100.txt,-0.029019,32.245781199110326,0.8298546632123944,47.547169811320536,False
pre,Precession index,108.4,data/raw/pre_800_inter100.txt,-0.028085,32.27541886565363,0.859492329755696,49.2452830188678,False
pre,Precession index,108.5,data/raw/pre_800_inter100.txt,-0.027126,32.30505653219693,0.8891299962989976,50.94339622641507,False
pre,Precession index,108.6,data/raw/pre_800_inter100.txt,-0.026141,32.33469419874023,0.9187676628422992,52.641509433962334,False
pre,Precession index,108.7,data/raw/pre_800_inter100.txt,-0.025132,32.36433186528353,0.9484053293856007,54.33962264150959,False
pre,Precession index,108.8,data/raw/pre_800_inter100.txt,-0.0241,32.393969531826826,0.9780429959288952,56.03773584905645,False
pre,Precession index,108.9,data/raw/pre_800_inter100.txt,-0.023045,32.42360719837013,1.0076806624721968,57.73584905660372,False
pre,Precession index,109.0,data/raw/pre_800_inter100.txt,-0.02197,32.45324486491343,1.0373183290154984,59.43396226415098,False
pre,Precession index,109.1,data/raw/pre_800_inter100.txt,-0.020874,32.482882531456724,1.0669559955587928,61.13207547169784,False
pre,Precession index,109.2,data/raw/pre_800_inter100.txt,-0.01976,32.512520198000026,1.0965936621020944,62.8301886792451,False
pre,Precession index,109.3,data/raw/pre_800_inter100.txt,-0.018627,32.54215786454333,1.126231328645396,64.52830188679236,False
pre,Precession index,109.4,data/raw/pre_800_inter100.txt,-0.017478,32.57179553108663,1.1558689951886976,66.22641509433963,False
pre,Precession index,109.5,data/raw/pre_800_inter100.txt,-0.016312,32.60143319762993,1.1855066617319991,67.9245283018869,False
pre,Precession index,109.6,data/raw/pre_800_inter100.txt,-0.015131,32.631070864173225,1.2151443282752936,69.62264150943375,False
pre,Precession index,109.7,data/raw/pre_800_inter100.txt,-0.013936,32.660708530716526,1.2447819948185952,71.32075471698101,False
pre,Precession index,109.8,data/raw/pre_800_inter100.txt,-0.012727,32.69034619725983,1.2744196613618968,73.01886792452828,False
pre,Precession index,109.9,data/raw/pre_800_inter100.txt,-0.011506,32.71998386380313,1.3040573279051983,74.71698113207555,False
pre,Precession index,110.0,data/raw/pre_800_inter100.txt,-0.010274,32.749621530346424,1.3336949944484928,76.4150943396224,False
pre,Precession index,110.1,data/raw/pre_800_inter100.txt,-0.00903,32.779259196889726,1.3633326609917944,78.11320754716967,False
pre,Precession index,110.2,data/raw/pre_800_inter100.txt,-0.007776,32.80889686343303,1.392970327535096,79.81132075471693,False
pre,Precession index,110.3,data/raw/pre_800_inter100.txt,-0.006513,32.83853452997633,1.4226079940783976,81.50943396226418,False
pre,Precession index,110.4,data/raw/pre_800_inter100.txt,-0.005243,32.86817219651963,1.4522456606216991,83.20754716981145,False
pre,Precession index,110.5,data/raw/pre_800_inter100.txt,-0.003967,32.897809863062925,1.4818833271649936,84.90566037735832,False
pre,Precession index,110.6,data/raw/pre_800_inter100.txt,-0.002685,32.927447529606226,1.5115209937082952,86.60377358490557,False
pre,Precession index,110.7,data/raw/pre_800_inter100.txt,-0.001399,32.95708519614953,1.5411586602515968,88.30188679245283,False
pre,Precession index,110.8,data/raw/pre_800_inter100.txt,-0.000111,32.98672286269283,1.5707963267948983,90.0000000000001,False
pre,Precession index,110.9,data/raw/pre_800_inter100.txt,0.001178,33.01636052923613,1.6004339933382,91.69811320754737,False
pre,Precession index,111.0,data/raw/pre_800_inter100.txt,0.002467,33.045998195779426,1.6300716598814944,93.39622641509422,False
pre,Precession index,111.1,data/raw/pre_800_inter100.txt,0.003753,33.07563586232273,1.659709326424796,95.09433962264148,False
pre,Precession index,111.2,data/raw/pre_800_inter100.txt,0.005036,33.10527352886603,1.6893469929680975,96.79245283018875,False
pre,Precession index,111.3,data/raw/pre_800_inter100.txt,0.006314,33.13491119540932,1.718984659511392,98.4905660377356,False
pre,Precession index,111.4,data/raw/pre_800_inter100.txt,0.007587,33.164548861952625,1.7486223260546936,100.18867924528287,False
pre,Precession index,111.5,data/raw/pre_800_inter100.txt,0.008854,33.194186528495926,1.7782599925979952,101.88679245283014,False
pre,Precession index,111.6,data/raw/pre_800_inter100.txt,0.010114,33.22382419503923,1.8078976591412967,103.5849056603774,False
pre,Precession index,111.7,data/raw/pre_800_inter100.txt,0.011365,33.25346186158253,1.8375353256845983,105.28301886792467,False
pre,Precession index,111.8,data/raw/pre_800_inter100.txt,0.012608,33.283099528125824,1.8671729922278928,106.98113207547152,False
pre,Precession index,111.9,data/raw/pre_800_inter100.txt,0.01384,33.312737194669126,1.8968106587711944,108.67924528301879,False
pre,Precession index,112.0,data/raw/pre_800_inter100.txt,0.015061,33.34237486121243,1.926448325314496,110.37735849056605,False
pre,Precession index,112.1,data/raw/pre_800_inter100.txt,0.016274,33.37201252775572,1.9560859918577904,112.0754716981129,False
pre,Precession index,112.2,data/raw/pre_800_inter100.txt,0.017473,33.40165019429902,1.985723658401092,113.77358490566017,False
