realization_id,catalogue_kind,event_type,event_label,n_events,lohmann_event_count_ES,lohmann_poisson_ES_p_value,lohmann_fixed_n_ES_p_value,rayleigh_pre_n_phase_events_used,rayleigh_pre_n_extrapolated,rayleigh_pre_mean_phase_deg,rayleigh_pre_mean_resultant_length,rayleigh_pre_z,rayleigh_pre_p_value,n_hazard_bins_after_history_filter,n_hazard_events_after_history_filter,precession_phase_after_adjusted_climate_LR_statistic,precession_phase_after_adjusted_climate_LR_p_value,precession_phase_after_adjusted_climate_delta_AICc,precession_phase_after_adjusted_climate_bits_per_event,full_vs_adjusted_baseline_LR_statistic,full_vs_adjusted_baseline_LR_p_value,full_vs_adjusted_baseline_delta_AICc,full_model_converged,full_model_log_likelihood,adjusted_climate_model_log_likelihood,adjusted_baseline_log_likelihood,stationary_log_likelihood,full_model_pre_phase_preferred_deg,full_model_pre_phase_rate_ratio_max_vs_min
429,age_randomized,strong_monsoon_start,Strong monsoon starts,96,2.017178722070812,0.06958608278344332,0.04359128174365127,96,0,10.33752831928806,0.24672704131814618,5.8439263600901965,0.002727615107351888,3175,95,19.53481933748708,5.7288556356035614e-05,-15.518388056516187,0.14833045780449702,31.53892636584999,2.3764480092391354e-06,-23.511130257747254,True,-406.32812404157465,-416.0955337103182,-422.09758722449965,-428.372671873992,351.77835037746826,4.011051139786926
429,age_randomized,weak_monsoon_start,Weak monsoon starts,100,2.2006678008622047,0.022395520895820836,0.009598080383923215,100,0,228.47982640159242,0.25562932891595747,6.5346353802022765,0.0013450191561203103,3175,98,18.532499129111102,9.456250017590028e-05,-14.51606784814021,0.13641196218799806,44.635967736432804,4.73275209431907e-09,-36.60817162833007,True,-412.09600085563216,-421.3622504201877,-434.41398472384856,-438.8533524003076,231.65099915388043,3.7611867395040983
430,age_randomized,strong_monsoon_start,Strong monsoon starts,96,1.9903831998303851,0.08838232353529295,0.05618876224755049,96,0,20.192989879885356,0.24437632226057784,5.733099540634156,0.0030561281915804047,3175,95,16.923334415857653,0.00021141929675375182,-12.906903134886761,0.12850110861612296,28.597770773991215,9.434801559219532e-06,-20.56997466588848,True,-408.9848316761536,-417.4464988840824,-423.2837170631492,-428.37267187399533,1.1304867518185908,3.64043077673134
430,age_randomized,weak_monsoon_start,Weak monsoon starts,100,2.1926854396557425,0.023195360927814438,0.010597880423915218,100,0,228.54521460109262,0.1747686985369725,3.0544097988307173,0.04676723834679805,3175,98,7.3967414614032805,0.02476384058532173,-3.3803101804323887,0.05444511339338927,28.049328309202792,1.2189068568454986e-05,-20.021532201100058,True,-420.28575914260114,-423.9841298733028,-434.31042329720253,-438.8533524003087,239.67029778705083,2.270143415116638
431,age_randomized,strong_monsoon_start,Strong monsoon starts,96,1.9966918787238441,0.08378324335132974,0.05298940211957608,96,0,11.46276532057737,0.21966342232423572,4.632193834290772,0.00942179939597992,3175,94,17.137020988875292,0.00018999543841432582,-13.1205897079044,0.13150795317159822,29.029137775487584,7.711565237636062e-06,-21.00134166738485,True,-405.2335541546607,-413.8020646490983,-419.7481230424045,-424.8582041313423,354.1590596365548,3.666818620423695
431,age_randomized,weak_monsoon_start,Weak monsoon starts,100,2.18915293195723,0.023395320935812838,0.011197760447910418,100,0,221.7087841207584,0.19893255147817168,3.957416003761543,0.018738788897646238,3175,98,9.567009629739573,0.008366624052352636,-5.550578348768681,0.0704197823926645,33.798349091065575,8.196241556543362e-07,-25.77055298296284,True,-417.4559367673007,-422.2394415821705,-434.3551113128335,-438.8533524003105,228.9976733888989,2.531402862178996
432,age_randomized,strong_monsoon_start,Strong monsoon starts,96,1.9769715829504517,0.09798040391921616,0.0633873225354929,96,0,17.23703478362097,0.24080891841193375,5.566937777925634,0.003623784286083575,3175,94,20.964820503614646,2.802509352515036e-05,-16.948389222643755,0.16088214134942613,32.58323084758763,1.4537070216139052e-06,-24.555434739484895,True,-399.9516205794417,-410.434030831249,-416.2432360032355,-424.8582041313376,358.88887699945786,4.240310141781214
432,age_randomized,weak_monsoon_start,Weak monsoon starts,100,2.1986520103666827,0.022595480903819236,0.009998000399920015,100,0,222.0208710614722,0.20303224965353042,4.12220943993735,0.015850903098895728,3175,98,10.151143067674639,0.00624751475297542,-6.134711786703747,0.07471940695453357,33.347798474947695,1.013794530909644e-06,-25.32000236684496,True,-417.14674567878683,-422.22231721262415,-433.8206449162607,-438.85335240031134,230.01758949231257,2.619073558772509
433,age_randomized,strong_monsoon_start,Strong monsoon starts,96,2.007563897444321,0.07618476304739052,0.04859028194361128,96,0,20.12226464411215,0.23830792028383843,5.4519038275207965,0.004077052227102923,3175,95,19.526018953953894,5.754119240594521e-05,-15.509587672983002,0.14826363533249046,34.37015757164363,6.256483437221493e-07,-26.342361463540897,True,-405.98861598477515,-415.7516254617521,-423.17369477059697,-428.37267187399607,358.65090425027046,4.019768914432225
433,age_randomized,weak_monsoon_start,Weak monsoon starts,100,2.165958161678691,0.028994201159768047,0.015396920615876825,100,0,222.4238386630812,0.22283224938943974,4.965421136795746,0.006716562325767451,3175,98,12.557117317718166,0.0018761027504689753,-8.540686036747275,0.09242903511292305,34.64497818741302,5.494435071460604e-07,-26.617182079310282,True,-417.42783593318666,-423.70639459204574,-434.75032502689317,-438.85335240031065,230.07726279454332,2.942817000661562
434,age_randomized,strong_monsoon_start,Strong monsoon starts,96,2.0041878116242353,0.07838432313537293,0.04939012197560488,96,0,12.957075671451541,0.22575848872721568,4.892821942310052,0.007221790202825123,3175,95,15.893916633539675,0.00035373648426203976,-11.877485352568783,0.1206846037237384,26.545622435616792,2.455844419568053e-05,-18.517826327514058,True,-409.0194315783475,-416.96638989511735,-422.2922427961559,-428.37267187399334,354.8912116222755,3.4835456733585337
434,age_randomized,weak_monsoon_start,Weak monsoon starts,100,2.1952576429644592,0.022795440911817635,0.009998000399920015,100,0,232.00658237757256,0.1938632077272559,3.7582943310301173,0.022934411033238525,3175,99,10.739027112890199,0.004656395833199456,-6.722595831919307,0.07824818767544854,32.4665022764915,1.5358748338290249e-06,-24.438706168388762,True,-421.9370161097447,-427.3065296661898,-438.17026724799047,-442.3263630580293,240.76856720451556,2.672354119193792
435,age_randomized,strong_monsoon_start,Strong monsoon starts,96,1.9729711820986664,0.10237952409518096,0.0661867626474705,96,0,20.9742143537827,0.23327369063713757,5.223995015373212,0.005148222094637955,3175,94,19.802028687208463,5.012381349180026e-05,-15.78559740623757,0.15195898184349277,31.593254700623106,2.3165090229614752e-06,-23.565458592520372,True,-403.7616263010106,-413.66264064461484,-419.55825365132216,-424.8582041313383,2.379766763567999,4.091707763253926
435,age_randomized,weak_monsoon_start,Weak monsoon starts,100,2.1780399050797854,0.026394721055788842,0.01279744051189762,100,0,220.89876506449957,0.20616930605141914,4.250578275772374,0.013911998242161284,3175,99,11.551850146862535,0.003101327375685836,-7.535418865891643,0.08417069151500517,34.396534394347555,6.178990041371148e-07,-26.36873828624482,True,-421.4983384785065,-427.2742635519378,-438.6966056756803,-442.3263630580285,230.48323779886573,2.7903212808484508
436,age_randomized,strong_monsoon_start,Strong monsoon starts,96,1.9972570678069634,0.08338332333533294,0.052389522095580884,96,0,18.10075370847456,0.21511441023960956,4.442324111302564,0.011433121232719739,3175,95,15.762310436401776,0.0003777963673556044,-11.745879155430885,0.11968530052394313,29.792343134985117,5.394701611214595e-06,-21.764547026882383,True,-406.48396011614454,-414.36511533434543,-421.3801316836371,-428.37267187399584,356.36602800338727,3.404209513926782
436,age_randomized,weak_monsoon_start,Weak monsoon starts,100,2.1586691892214596,0.03079384123175365,0.016396720655868825,100,0,221.07476640488167,0.24194902922432468,5.853933274259312,0.0027065075551486774,3175,98,14.223861032219475,0.0008153194844235982,-10.207429751248583,0.10469741721161636,34.10490803096786,7.091687103157613e-07,-26.07711192286513,True,-418.3499116362302,-425.46184215233995,-435.40236565171415,-438.8533524003092,226.61261201869584,3.1433930939854924
437,age_randomized,strong_monsoon_start,Strong monsoon starts,96,2.021968989376923,0.06798640271945611,0.041791641671665665,96,0,11.06445818199605,0.20459459001499444,4.018458841286751,0.017597131654635507,3175,95,14.263351783098642,0.0007993785924647484,-10.24692050212775,0.10830350991542718,27.45736120297977,1.6064736828040582e-05,-19.429565094877034,True,-407.0915759840833,-414.2232518756326,-420.8202565855732,-428.37267187399226,351.24983386224415,3.2517687727631506
437,age_randomized,weak_monsoon_start,Weak monsoon starts,100,2.1814980197391347,0.02539492101579684,0.01199760047990402,100,0,232.83213467571235,0.23296220676992235,5.427138978311206,0.0041903707156596606,3175,98,14.865434391722374,0.000591577893070284,-10.849003110751482,0.10941983917141894,35.20901378998815,4.208021621092259e-07,-27.181217681885414,True,-417.4933987330915,-424.9261159289527,-435.0979056280856,-438.85335240030963,238.79901409739819,3.2824428264844827
438,age_randomized,strong_monsoon_start,Strong monsoon starts,96,1.9621540131939355,0.11097780443911218,0.07218556288742252,96,0,18.8053754778386,0.24344773842954695,5.689612929260266,0.0031955268802913404,3175,95,20.260971701003427,3.984610693389455e-05,-16.244540420032536,0.15384422840331194,35.53652389245224,3.603843639766605e-07,-27.508727784349503,True,-406.2737058988553,-416.40419174935704,-424.04196784508144,-428.3726718739928,356.90374618372886,4.083488304753167
438,age_randomized,weak_monsoon_start,Weak monsoon starts,100,2.212323165975684,0.020795840831833633,0.008598280343931213,100,0,219.06159777202416,0.18005098541304917,3.2418357348210045,0.03869474199193339,3175,98,6.676878780358265,0.035492304161706574,-2.6604474993873737,0.04914642808693684,26.844338993946167,2.1372555208789017e-05,-18.816542885843432,True,-420.484559895766,-423.8229992859451,-433.90672939273907,-438.8533524003095,228.1640911485559,2.151220502094603
439,age_randomized,strong_monsoon_start,Strong monsoon starts,96,2.021649991348689,0.06798640271945611,0.041991601679664065,96,0,17.075870753143835,0.2506745236166272,6.0324208118806055,0.0022475688649287113,3175,95,19.26910403375871,6.542853910856943e-05,-15.252672752787817,0.14631284648356427,31.22336906094756,2.7564189699338963e-06,-23.195572952844827,True,-405.89443764298994,-415.5289896598693,-421.5061221734637,-428.37267187399584,0.43326181641599254,3.997892199570994
439,age_randomized,weak_monsoon_start,Weak monsoon starts,100,2.1962489734476556,0.022795440911817635,0.009998000399920015,100,0,204.6260201550642,0.19582340286523775,3.8346805109721203,0.02122450409117305,3175,99,9.765045589675992,0.007577872475061737,-5.7486143087051005,0.07115142851656665,37.71712905641107,1.281673312024916e-07,-29.689332948308333,True,-420.3178708594737,-425.2003936543117,-439.17643538767925,-443.0195102385879,215.33238637711506,2.557708641166556
440,age_randomized,strong_monsoon_start,Strong monsoon starts,96,1.991355066685091,0.08778244351129774,0.05578884223155369,96,0,19.885333946313715,0.19928988813713236,3.8127801133162302,0.021685125137868428,3175,95,13.735836726155298,0.0010406410483488487,-9.719405445184407,0.10429801856465655,29.37015488700672,6.574134231102632e-06,-21.342358778903986,True,-407.9441828983906,-414.81210126146823,-422.62926034189394,-428.37267187399533,356.83320368406015,3.1138098370036027
440,age_randomized,weak_monsoon_start,Weak monsoon starts,100,2.181313232567632,0.02559488102379524,0.01199760047990402,100,0,216.83345613651673,0.22082549062982962,4.876389731190497,0.007355272480275484,3175,99,11.205287688212366,0.003688100053778948,-7.188856407241474,0.08164552009857645,30.97456449269373,3.098188613166029e-06,-22.946768384590996,True,-422.1275208516902,-427.73016469579636,-437.61480309803704,-442.3263630580297,224.15887727257342,2.7507960134202625
441,age_randomized,strong_monsoon_start,Strong monsoon starts,96,1.9889245091252288,0.08918216356728655,0.05718856228754249,96,0,14.664854349794632,0.24198215683094645,5.62131496555745,0.0034273309134315376,3175,95,19.262335347989392,6.565034684435995e-05,-15.2459040670185,0.14626145096044466,31.725150416388146,2.1771834180765534e-06,-23.697354308285412,True,-407.33696275598146,-416.96813042997616,-423.19953796417553,-428.3726718739937,355.68614877785336,3.963498394892238
441,age_randomized,weak_monsoon_start,Weak monsoon starts,100,2.1893002335764336,0.023395320935812838,0.011197760447910418,100,0,235.03713982008475,0.20459672032784035,4.185981796890852,0.014856222481401221,3175,98,11.035467876325015,0.004014935734099273,-7.019036595354123,0.08122864683195694,30.297428129015316,4.257307488341553e-06,-22.26963202091258,True,-419.5689036187605,-425.086637556923,-434.71761768326814,-438.853352400311,244.0018917446505,2.7319684367428727
442,age_randomized,strong_monsoon_start,Strong monsoon starts,96,2.0102125586107844,0.07518496300739852,0.046790641871625675,96,0,21.68474266637387,0.25078817691103544,6.037892129122637,0.002234968642266509,3175,95,21.697713929640713,1.942680072055158e-05,-17.68128264866982,0.16475360149957916,36.701470791745805,2.075268782012059e-07,-28.67367468364307,True,-404.4190768266491,-415.26793379146943,-422.769812222522,-428.3726718739942,0.7736410348886358,4.34822586981086
442,age_randomized,weak_monsoon_start,Weak monsoon starts,100,2.1906255024320878,0.023195360927814438,0.010797840431913617,100,0,216.219784935001,0.24151711188024272,5.833051533097368,0.002765080157645657,3175,98,13.929086364356408,0.0009447944359974601,-9.912655083385516,0.1025276725610769,36.907500051526995,1.8820949283907658e-07,-28.87970394342426,True,-415.8447090055145,-422.8092521876927,-434.298459031278,-438.8533524003085,222.24619617329657,3.1268439500600707
443,age_randomized,strong_monsoon_start,Strong monsoon starts,96,1.9995968635947035,0.08118376324735053,0.05118976204759048,96,0,20.18957720246976,0.25323121375351587,6.156100571431569,0.001979259485527845,3175,95,19.481343812017258,5.8840985944386855e-05,-15.464912531046366,0.14792441109184312,34.27723237768976,6.537289426792254e-07,-26.249436269587022,True,-404.7895091095041,-414.5301810155127,-421.92812529834896,-428.37267187399124,3.6453078771890532,3.99615268873554
443,age_randomized,weak_monsoon_start,Weak monsoon starts,100,2.1741128230237674,0.02659468106378724,0.013197360527894421,100,0,230.0872057557921,0.17958807861266288,3.2251877979787977,0.03935178903188543,3175,99,10.469949451339062,0.005326959117444121,-6.45351817036817,0.07628759672628782,40.48668897704533,3.4328125177530944e-08,-32.4588928689426,True,-417.35337906851265,-422.5883537941822,-437.5967235570353,-442.3263630580269,236.1409510982716,2.644326660668217
444,age_randomized,strong_monsoon_start,Strong monsoon starts,96,2.0126174076087753,0.07318536292741452,0.046390721855628876,96,0,29.45704077866974,0.22232586678839703,4.745163940148357,0.008396437159250127,3175,95,14.925584301386607,0.0005740510945600597,-10.909153020415715,0.11333192870516118,27.406313576542516,1.6451488968608823e-05,-19.37851746843978,True,-406.6723907268673,-414.1351828775606,-420.3755475151386,-428.372671873994,8.817667844111275,3.2932914963544584
444,age_randomized,weak_monsoon_start,Weak monsoon starts,100,2.2023889234947016,0.022195560887822437,0.009598080383923215,100,0,214.68862335071097,0.1972229090907799,3.889687587023004,0.020072306680520985,3175,98,8.869236945107787,0.011859589803597559,-4.852805664136895,0.06528369467947033,34.526665421623875,5.8104516990363e-07,-26.49886931352114,True,-416.09172801897546,-420.52634649152935,-433.3550607297874,-438.85335240031276,223.43436285844697,2.444018423050333
445,age_randomized,strong_monsoon_start,Strong monsoon starts,96,2.0034636244961215,0.07878424315136973,0.049590081983603276,96,0,17.531900006351478,0.22392303143437872,4.81358630464913,0.007830203865193742,3175,95,15.97007141122117,0.00034052033757052614,-11.953640130250278,0.12126285698742838,29.379646493517612,6.5449883052832676e-06,-21.351850385414878,True,-407.1207640254372,-415.1057997310478,-421.810587272196,-428.37267187399357,357.6300945023982,3.4894609861440493
445,age_randomized,weak_monsoon_start,Weak monsoon starts,100,2.162512477292779,0.030193961207758448,0.015996800639872025,100,0,219.5879691531883,0.2203273266440707,4.854413086612302,0.007522015811117625,3175,98,11.635418825968827,0.0029744104937394302,-7.618987544997935,0.0856446991780169,30.274625680582858,4.303083574145795e-06,-22.246829572480124,True,-418.5412492848503,-424.35895869783474,-433.67856212514175,-438.8533524003092,229.40346151615222,2.823052341427436
446,age_randomized,strong_monsoon_start,Strong monsoon starts,96,2.0122969271278253,0.07358528294341132,0.046390721855628876,96,0,25.40372829059381,0.2659755248748479,6.79132606391528,0.0010288119079716466,3175,95,20.58924462121854,3.381445072469585e-05,-16.57281334024765,0.1563368479509566,33.118802676623545,1.1294137750036097e-06,-25.09100656852081,True,-406.94187939243193,-417.2365017030412,-423.5012807307437,-428.3726718739922,8.163562132559191,4.1971368559245095
446,age_randomized,weak_monsoon_start,Weak monsoon starts,100,2.199880029929339,0.022395520895820836,0.009598080383923215,100,0,223.53517747014428,0.2048331434306818,4.1956616647694265,0.01471077031064419,3175,99,11.337709229702341,0.0034518166722888066,-7.321277948731449,0.08261038828652827,33.28561559361003,1.0439702273876014e-06,-25.257819485507298,True,-421.8288341793476,-427.4976887941988,-438.4716419761526,-442.32636305802725,235.55987215373062,2.7491809522818373
447,age_randomized,strong_monsoon_start,Strong monsoon starts,96,1.9830790166624706,0.09338132373525294,0.060587882423515295,96,0,22.709361755933013,0.24203422216328627,5.623734211025953,0.0034188411942968474,3175,95,18.13449788477851,0.00011538352915275758,-14.11806660380762,0.13769763245990185,29.280946034981525,6.854459889808351e-06,-21.25314992687879,True,-408.6897052904146,-417.7569542328039,-423.3301783079054,-428.3726718739966,1.5892617871735308,3.809407821867539
447,age_randomized,weak_monsoon_start,Weak monsoon starts,100,2.1954045349854687,0.022795440911817635,0.009998000399920015,100,0,225.33329691964627,0.2306991923023506,5.322211732895694,0.004665084378900878,3175,98,13.824470004816135,0.000995530295568698,-9.808038723845243,0.10175762407584929,36.04544324861956,2.8320707738621917e-07,-28.01764714051683,True,-416.84775416971877,-423.75998917212684,-434.87047579402855,-438.85335240030815,231.7476101288803,3.1150072808053597
448,age_randomized,strong_monsoon_start,Strong monsoon starts,96,1.992569233657656,0.08678264347130574,0.05558888222355529,96,0,13.584566777101761,0.24188072990396048,5.616603599891778,0.0034439244615414167,3175,94,21.040293473271618,2.698723081418749e-05,-17.023862192300726,0.16146131411030526,35.16613971853894,4.294249213074165e-07,-27.13834361043621,True,-402.1604151845931,-412.6805619212289,-419.74348504386256,-424.8582041313366,354.9065494868398,4.302544888675368
448,age_randomized,weak_monsoon_start,Weak monsoon starts,100,2.1972031652616164,0.022595480903819236,0.009998000399920015,100,0,221.56744760189304,0.22332091985710065,4.987223324582157,0.006568757273380147,3175,98,13.209422673163772,0.0013539739600007695,-9.19299139219288,0.09723045195703883,38.21984984069525,1.0094283706108502e-07,-30.192053732592512,True,-415.40653410003796,-422.01124543661984,-434.5164590203856,-438.8533524003092,228.41520727274658,3.0308447179138582
449,age_randomized,strong_monsoon_start,Strong monsoon starts,96,2.019016334516754,0.0691861627674465,0.04279144171165767,96,0,12.93795559259417,0.18250785532835082,3.197675256629206,0.040445421401311285,3175,95,10.477389887853406,0.00530717848383105,-6.460958606882514,0.07955620227719094,20.81864969294952,0.00034399141529515344,-12.790853584846786,True,-413.7327145884742,-418.9714095324009,-424.14203943494897,-429.0658190545556,353.9211427023908,2.6956659745220413
449,age_randomized,weak_monsoon_start,Weak monsoon starts,100,2.1988720045857124,0.022595480903819236,0.009998000399920015,100,0,224.81292765045123,0.17470301611967065,3.0521143841309906,0.0468758375369843,3175,99,9.080451441576315,0.010670997615667237,-5.064020160605423,0.06616324375654135,35.46262523931148,3.732131904096667e-07,-27.434829131208744,True,-419.1953099371815,-423.73553565796965,-436.92662255683723,-442.32636305802805,234.30326370731686,2.4767742998318285
450,age_randomized,strong_monsoon_start,Strong monsoon starts,96,2.011655812996977,0.07398520295940812,0.046390721855628876,96,0,18.237500461706716,0.2339080116396549,5.252443959284826,0.005000552572337853,3175,95,17.487372259862923,0.00015946499451825272,-13.470940978892031,0.13278392230254454,31.172336648791543,2.823313931828983e-06,-23.14454054068881,True,-407.1999351359814,-415.94362126591284,-422.78610346037715,-429.0658190545534,358.8922326879979,3.6982407639154995
450,age_randomized,weak_monsoon_start,Weak monsoon starts,100,2.1982302932408824,0.022595480903819236,0.009998000399920015,100,0,222.49706583094658,0.1878961038886507,3.5304945856534613,0.028890834092730706,3175,98,8.811977809174778,0.012204031822463617,-4.795546528203886,0.06486222798836758,32.78470507000509,1.3220566907667082e-06,-24.756908961902354,True,-418.60611412189303,-423.0121030264804,-434.9984666568956,-438.8533524003093,230.19925459454345,2.4422801698749916
451,age_randomized,strong_monsoon_start,Strong monsoon starts,96,1.9787650505917587,0.09678064387122576,0.0627874425114977,96,0,18.04117753255588,0.2111989794790946,4.282080857569058,0.013459104520350037,3175,95,15.815310681972392,0.0003679162081427189,-11.7988794010015,0.12008773837368326,31.486682711651724,2.43554329410841e-06,-23.45888660354899,True,-407.2137789823999,-415.1214343233861,-422.95712033822576,-428.37267187399243,356.22065015520263,3.428647224868381
451,age_randomized,weak_monsoon_start,Weak monsoon starts,100,2.2075442401169503,0.021595680863827234,0.008998200359928014,100,0,228.57975764873345,0.2314709216661138,5.357878757696019,0.004498002259755377,3175,98,13.235658552877112,0.0013363285994494657,-9.21922727190622,0.0974235661078337,37.20312731505908,1.6358153007064186e-07,-29.175331206956344,True,-413.3981449025635,-420.01597417900206,-431.99970856009304,-438.85335240030935,233.6610156874413,3.0555467753506
452,age_randomized,strong_monsoon_start,Strong monsoon starts,96,2.0082866060166404,0.07598480303939212,0.04819036192761448,96,0,13.118748634004595,0.21876825294260097,4.594516655573552,0.009790742847328589,3175,95,15.70779821390056,0.00038823524250397855,-11.691366932929668,0.11927138203409923,27.297191649479714,1.7309564602978445e-05,-19.26939554137698,True,-409.4752964819313,-417.3291955888816,-423.12389230667117,-428.3726718739936,353.7116702434633,3.4443241802337226
452,age_randomized,weak_monsoon_start,Weak monsoon starts,100,2.194780175999633,0.022795440911817635,0.010397920415916816,100,0,223.67054539944385,0.23551830647934976,5.546887268690092,0.0037070668995311047,3175,98,13.158339804557045,0.001389001823662923,-9.141908523586153,0.09685444684880766,34.8026120746315,5.099850655302146e-07,-26.774815966528763,True,-416.87886985373507,-423.4580397560136,-434.2801758910508,-438.8533524003079,229.68487007856186,3.0022302027128873
453,age_randomized,strong_monsoon_start,Strong monsoon starts,96,1.9880325601393296,0.08958208358328335,0.057388522295540895,96,0,27.247668389501637,0.1930838594973988,3.5790121726474795,0.027488365895254562,3175,95,12.391159442691105,0.0020384211408470323,-8.374728161720213,0.09408770673071004,28.74577880218453,8.80418068415942e-06,-20.717982694081797,True,-408.0770236247588,-414.27260334610435,-422.44991302585106,-428.3726718739933,3.754715900617685,2.917443215453505
453,age_randomized,weak_monsoon_start,Weak monsoon starts,100,2.2039075207926455,0.022195560887822437,0.009398120375924815,100,0,227.62865005180035,0.23843508029792837,5.685128751667954,0.003217710875675585,3175,99,14.620414799267337,0.0006686783540436485,-10.603983518296445,0.106529292558801,35.12051285319126,4.387948332922544e-07,-27.092716745088524,True,-419.05962727377005,-426.3698346734037,-436.6198837003657,-442.3263630580284,236.11359480726887,3.2201143246331836
454,age_randomized,strong_monsoon_start,Strong monsoon starts,96,1.99442952073752,0.08558288342331534,0.05378924215156969,96,0,28.468398111142747,0.23643425608291468,5.366511115150203,0.004449593805440395,3175,95,15.593736544873195,0.0004110201686887677,-11.577305263902304,0.11840529674851347,28.446646118428703,1.0125086562974459e-05,-20.41885001032597,True,-408.40673239165585,-416.20360066409245,-422.6300554508702,-428.3726718739971,10.491862014191344,3.386096183265275
454,age_randomized,weak_monsoon_start,Weak monsoon starts,100,2.1670745043604778,0.028394321135772844,0.015196960607878424,100,0,222.13469218734176,0.2473225292469476,6.116843347310724,0.0020665630694924357,3175,98,15.885178304843976,0.0003552853983637351,-11.868747023873084,0.11692585695936404,40.594073173027255,3.261581149827651e-08,-32.56627706492452,True,-414.1541435262817,-422.0967326787037,-434.4511801127953,-438.8533524003095,226.79441045582698,3.3692035761347503
455,age_randomized,strong_monsoon_start,Strong monsoon starts,96,2.0012089219535962,0.08038392321535692,0.04999000199960008,96,0,19.127123815963824,0.22953901651604255,5.058063369902597,0.0061001112390915435,3175,94,17.582186367751206,0.00015208162360083103,-13.565755086780314,0.13492411213159683,30.482407804428135,3.903439625296395e-06,-22.4546116963254,True,-402.09965975519,-410.8907529390656,-417.34086365740404,-424.85820413133774,359.80628787557634,3.727387577561254
455,age_randomized,weak_monsoon_start,Weak monsoon starts,100,2.1973315825158126,0.022595480903819236,0.009998000399920015,100,0,228.85837446869928,0.23764377757744085,5.647456502127618,0.0033443087688185195,3175,98,14.161401157814794,0.0008411836263934282,-10.144969876843902,0.10423766950213587,32.401208335434376,1.5838378163459305e-06,-24.37341222733164,True,-419.5237398807239,-426.6044404596313,-435.7243440484411,-438.8533524003076,235.73233189171424,3.148942053339669
456,age_randomized,strong_monsoon_start,Strong monsoon starts,96,1.9924883122112946,0.08698260347930414,0.05558888222355529,96,0,20.77641752978798,0.2274782543542223,4.967650195588249,0.006690469345894116,3175,95,17.35576322933821,0.00017031147104951315,-13.339331948367317,0.13178459758846978,30.143363253934695,4.5762859863427285e-06,-22.11556714583196,True,-407.56205463881605,-416.23993625348515,-422.6337362657834,-428.37267187399493,0.40169683731238265,3.699474264828601
456,age_randomized,weak_monsoon_start,Weak monsoon starts,100,2.1964325040667636,0.022795440911817635,0.009998000399920015,100,0,224.24061180004483,0.20689241025442548,4.28044694208855,0.01349582577207058,3175,99,11.446090374308483,0.00326973876006003,-7.429659093337591,0.08340009000293812,36.903564831532094,1.885611067244132e-07,-28.87576872342936,True,-418.4695246405705,-424.19256982772475,-436.92130705633656,-442.32636305802646,230.52454776656091,2.7634126455051264
457,age_randomized,strong_monsoon_start,Strong monsoon starts,96,2.0005642544899964,0.08078384323135374,0.05058988202359528,96,0,19.0717551906012,0.22331073943197818,4.787297889183058,0.008043116482854003,3175,95,16.192717532725283,0.00030464640969261295,-12.17628625175439,0.12295343833146599,29.38079385616993,6.541473817650027e-06,-21.352997748067196,True,-406.4343086045657,-414.5306673709283,-421.12470553265064,-428.37267187399374,358.71965565929787,3.50409999778118
457,age_randomized,weak_monsoon_start,Weak monsoon starts,100,2.177873333259756,0.026394721055788842,0.01279744051189762,100,0,223.75199153919496,0.217813491498198,4.744271707863558,0.008416064176447052,3175,98,12.1548221499786,0.0022941082455990797,-8.138390869007708,0.08946786550337477,34.17486964540774,6.861172302817771e-07,-26.147073537305005,True,-417.2792205387068,-423.3566316136961,-434.36665536141066,-438.8533524003117,229.8225371304927,2.8755700066144363
458,age_randomized,strong_monsoon_start,Strong monsoon starts,96,1.9950761705140116,0.08498300339932013,0.05378924215156969,96,0,25.94307892365032,0.2510726816463022,6.05159918103028,0.002203709481072109,3175,95,17.450774911013696,0.000162409853875065,-13.434343630042804,0.13250603380941578,29.35566575337748,6.6188754058736305e-06,-21.327869645274745,True,-407.6075194309258,-416.3329068864326,-422.2853523076145,-428.372671873992,7.6417765712614,3.6877896304236173
